"participantnumber"	"activityname"	"1timebodyaccelerationmeanvaluex"	"2timebodyaccelerationmeanvaluey"	"3timebodyaccelerationmeanvaluez"	"41timegravityaccelerationmeanvaluex"	"42timegravityaccelerationmeanvaluey"	"43timegravityaccelerationmeanvaluez"	"81timebodyaccelerationjerkmeanvaluex"	"82timebodyaccelerationjerkmeanvaluey"	"83timebodyaccelerationjerkmeanvaluez"	"121timebodygyroscopemeanvaluex"	"122timebodygyroscopemeanvaluey"	"123timebodygyroscopemeanvaluez"	"161timebodygyroscopejerkmeanvaluex"	"162timebodygyroscopejerkmeanvaluey"	"163timebodygyroscopejerkmeanvaluez"	"201timebodyaccelerationmagnitudemeanvalue"	"214timegravityaccelerationmagnitudemeanvalue"	"227timebodyaccelerationjerkmagnitudemeanvalue"	"240timebodygyroscopemagnitudemeanvalue"	"253timebodygyroscopejerkmagnitudemeanvalue"	"266fastfouriertransformbodyaccelerationmeanvaluex"	"267fastfouriertransformbodyaccelerationmeanvaluey"	"268fastfouriertransformbodyaccelerationmeanvaluez"	"294fastfouriertransformbodyaccelerationmeanvaluefreqx"	"295fastfouriertransformbodyaccelerationmeanvaluefreqy"	"296fastfouriertransformbodyaccelerationmeanvaluefreqz"	"345fastfouriertransformbodyaccelerationjerkmeanvaluex"	"346fastfouriertransformbodyaccelerationjerkmeanvaluey"	"347fastfouriertransformbodyaccelerationjerkmeanvaluez"	"373fastfouriertransformbodyaccelerationjerkmeanvaluefreqx"	"374fastfouriertransformbodyaccelerationjerkmeanvaluefreqy"	"375fastfouriertransformbodyaccelerationjerkmeanvaluefreqz"	"424fastfouriertransformbodygyroscopemeanvaluex"	"425fastfouriertransformbodygyroscopemeanvaluey"	"426fastfouriertransformbodygyroscopemeanvaluez"	"452fastfouriertransformbodygyroscopemeanvaluefreqx"	"453fastfouriertransformbodygyroscopemeanvaluefreqy"	"454fastfouriertransformbodygyroscopemeanvaluefreqz"	"503fastfouriertransformbodyaccelerationmagnitudemeanvalue"	"513fastfouriertransformbodyaccelerationmagnitudemeanvaluefreq"	"516fastfouriertransformbodyaccelerationjerkmagnitudemeanvalue"	"526fastfouriertransformbodyaccelerationjerkmagnitudemeanvaluefreq"	"529fastfouriertransformbodygyroscopemagnitudemeanvalue"	"539fastfouriertransformbodygyroscopemagnitudemeanvaluefreq"	"542fastfouriertransformbodygyroscopejerkmagnitudemeanvalue"	"552fastfouriertransformbodygyroscopejerkmagnitudemeanvaluefreq"	"555angletimebodyaccelerationmeanvaluegravity"	"556angletimebodyaccelerationjerkmeanvaluegravitymeanvalue"	"557angletimebodygyroscopemeanvaluegravitymeanvalue"	"558angletimebodygyroscopejerkmeanvaluegravitymeanvalue"	"559anglexgravitimeymeanvalue"	"560angleygravitimeymeanvalue"	"561anglezgravitimeymeanvalue"	"4timebodyaccelerationstandarddeviationx"	"5timebodyaccelerationstandarddeviationy"	"6timebodyaccelerationstandarddeviationz"	"44timegravityaccelerationstandarddeviationx"	"45timegravityaccelerationstandarddeviationy"	"46timegravityaccelerationstandarddeviationz"	"84timebodyaccelerationjerkstandarddeviationx"	"85timebodyaccelerationjerkstandarddeviationy"	"86timebodyaccelerationjerkstandarddeviationz"	"124timebodygyroscopestandarddeviationx"	"125timebodygyroscopestandarddeviationy"	"126timebodygyroscopestandarddeviationz"	"164timebodygyroscopejerkstandarddeviationx"	"165timebodygyroscopejerkstandarddeviationy"	"166timebodygyroscopejerkstandarddeviationz"	"202timebodyaccelerationmagnitudestandarddeviation"	"215timegravityaccelerationmagnitudestandarddeviation"	"228timebodyaccelerationjerkmagnitudestandarddeviation"	"241timebodygyroscopemagnitudestandarddeviation"	"254timebodygyroscopejerkmagnitudestandarddeviation"
"26"	"standing"	0.281127035405405	-0.0166608306652703	-0.110237796416216	0.965460891621622	-0.140315421824324	0.0884142682297297	0.0753578207972973	0.0081732226404054	-0.00219497782824324	-0.0245345837959459	-0.0731385762635135	0.0776706781351351	-0.100355997108108	-0.0409011992972973	-0.0532541948283784	-0.968511694324324	-0.968511694324324	-0.986985213648649	-0.968673955540541	-0.98854482527027	-0.991993372297297	-0.958402317837838	-0.97321515527027	0.0910191269432432	0.00216184868918919	0.145511756677027	-0.990586982162162	-0.976267058648649	-0.984563921216216	0.267659898704054	-0.0854585422074324	0.0492957974902703	-0.969364268513514	-0.98388591027027	-0.974459323783784	-0.166415001236892	-0.118659609293919	-0.012085913522973	-0.970605250405405	0.0663748187851351	-0.98287688945946	0.221668476393243	-0.972333108648649	-0.144605013921622	-0.985762255540541	0.104516777617568	-0.00521489950959459	0.0272384216905405	0.0256719634454054	0.0115717912027027	-0.853150767162162	0.179639743783784	-0.0398428929606757	-0.993069368783784	-0.949466155405405	-0.962988401351351	-0.992678782162162	-0.966986433783784	-0.964228470675676	-0.990498355	-0.975935485405405	-0.986693448648649	-0.973785111216216	-0.982408142702703	-0.974891360675676	-0.978472409324324	-0.989766989864865	-0.985992503243243	-0.962697299189189	-0.962697299189189	-0.982626252972973	-0.962653585540541	-0.984253792432432
"27"	"standing"	0.279566921625	-0.016593236445	-0.107835818025	0.965351492	-0.188504847375	-0.00557416876082625	0.074969980825	0.0122433312349875	-0.00137950299425	-0.026731653905	-0.067507120075	0.07168414632375	-0.0987605078625	-0.0417471753375	-0.051403918985	-0.972753287375	-0.972753287375	-0.985347620125	-0.968702956625	-0.989532103875	-0.99012181225	-0.961356141125	-0.97414624525	0.13780485515	0.06545831223625	0.09125639792625	-0.987771749375	-0.97586868	-0.9851113755	0.29614372759125	-0.03292309817125	0.055479501535	-0.970149628875	-0.983731873	-0.980862493125	-0.24681962557625	-0.1390560867165	0.05763026998875	-0.973186182375	0.17782530310375	-0.984151646	0.3290143599625	-0.975525565625	-0.16571391208	-0.98941848275	0.21289531030875	0.01721205718025	0.03469933958	-0.03700329040125	0.001785109175	-0.8334225635	0.212369686125	0.025601368792625	-0.9919515835	-0.955171419	-0.962408444875	-0.994012162875	-0.97964105225	-0.968169953625	-0.987628362	-0.975829725	-0.987354788	-0.9699020075	-0.982498991125	-0.981281807	-0.9826424495	-0.990798007875	-0.9889703575	-0.9663601145	-0.9663601145	-0.98415908975	-0.965693334	-0.988819784
"28"	"standing"	0.277795069113924	-0.0172635124672152	-0.106579385202532	0.948514848481013	-0.247656166582278	-0.0385830501632911	0.0753131601898734	0.00907363218518987	-0.00267810077607595	-0.0253281543540506	-0.0739001646962025	0.0865173111012658	-0.102248409070886	-0.0431364662518987	-0.0525896252375949	-0.92547165164557	-0.92547165164557	-0.959551987468354	-0.894242469620253	-0.959681019113924	-0.97251980164557	-0.893430392658228	-0.934503028481013	0.000355352684810127	-0.135430639068354	-0.126325359674684	-0.968513715189873	-0.93516897835443	-0.964751238734177	0.146890848677215	-0.350627823255696	-0.119606462673418	-0.880426103164557	-0.948160785316456	-0.926655192405063	-0.316450050358228	-0.35931164035443	-0.197616297073418	-0.929146479367089	-0.0886594278246835	-0.952727765189873	0.133307643270886	-0.909652436329114	-0.317383910594937	-0.958758576835443	-0.112442882634177	0.00760995031037975	0.0150505403316456	-0.0841160234303797	0.0690701331189873	-0.767174065189873	0.252996898481013	0.0484423398708861	-0.977748638607595	-0.875689216835443	-0.905123824177215	-0.990059426582279	-0.962801441898734	-0.951782181518987	-0.968604559620253	-0.933768175063291	-0.969765362025316	-0.884032232405063	-0.940006320126582	-0.925491442911392	-0.928343397721519	-0.972977006708861	-0.956497163670886	-0.917658334177215	-0.917658334177215	-0.954068391518987	-0.876917545696203	-0.956266480126582
"29"	"standing"	0.277965065846154	-0.0172605869061538	-0.108659067476923	0.974508732	-0.05848715356	0.0316145849747692	0.0753052530307692	0.0115104978664615	0.000332894985246154	-0.0276075573307692	-0.0721060679123077	0.0827583768461538	-0.0988701505538462	-0.0405110578461538	-0.0544926306307692	-0.984745318923077	-0.984745318923077	-0.990785419538462	-0.980657340461539	-0.992144698923077	-0.995024039692308	-0.973345770461538	-0.984096024769231	0.128678489443077	0.00473420032492308	0.174524531548	-0.993736906	-0.983194980615385	-0.988541579384615	0.303254910076923	-0.0558737239646154	0.148596745	-0.974485449538462	-0.991586674	-0.983654714461538	-0.105103421435385	-0.149854192615385	-0.0235538798892308	-0.984548094769231	0.179958311861538	-0.989793892615385	0.388020547984615	-0.980879722923077	-0.0723347010092308	-0.991672052	0.219867066	-0.0148216215286154	0.0217420439907692	0.0303103782472308	0.0185604180769231	-0.923515760769231	0.123792900830769	-0.000327698463076923	-0.996068635384615	-0.969295721076923	-0.980207488923077	-0.996764227384615	-0.985134032307692	-0.984464543538462	-0.993652820615385	-0.983338157846154	-0.990593859692308	-0.977994819846154	-0.990364876307692	-0.983368643230769	-0.983293061692308	-0.995533113076923	-0.990685705384615	-0.981745712923077	-0.981745712923077	-0.990495689538462	-0.975358665384615	-0.991453632153846
"30"	"standing"	0.277112699152542	-0.0170163887813559	-0.108756209835593	0.968556705084746	-0.100296804186441	0.0243044362542373	0.0752414472033898	0.0120860416340678	0.00190841458130508	-0.027613853538983	-0.0670334379830509	0.0802514754237288	-0.0997160228220339	-0.0437759700423729	-0.0520307176474576	-0.930573574915254	-0.930573574915254	-0.971225190169491	-0.913890564915254	-0.972995273898305	-0.972014050847458	-0.919475121186441	-0.938089774915254	-0.0532792165508475	-0.237859819881356	-0.0288534478820339	-0.967857589322034	-0.957434887457627	-0.962892627966102	0.0608341046813559	-0.265980374040678	-0.0606641528305085	-0.915742855084746	-0.945628836949153	-0.937798124576271	-0.393526161	-0.302348710389831	-0.248631168027119	-0.932047450677966	-0.111500209335424	-0.953357615932203	0.0494752816016949	-0.917449417288136	-0.318309078220339	-0.959242165084746	-0.131720538194746	0.0172814371937288	0.00416689158813559	0.0515530729949153	0.0328841816898305	-0.878159091355932	0.152285940677966	0.00469988878042373	-0.977559426949153	-0.891654527118644	-0.912850596949152	-0.996420919152542	-0.95814576338983	-0.949207368305085	-0.968430745254237	-0.957318881355932	-0.968897316101695	-0.911408517966102	-0.94070541220339	-0.93083468440678	-0.960119074237288	-0.968135006271186	-0.970845670677966	-0.916570441355932	-0.916570441355932	-0.950762271186441	-0.887247636779661	-0.955995671864407
"1"	"walking"	0.277330758736842	-0.0173838185273684	-0.111148103547368	0.935223201473684	-0.282165021263158	-0.068102864	0.0740416333157895	0.0282721095884211	-0.00416840617789474	-0.041830963526	-0.0695300462115789	0.0849448173042105	-0.0899975423705263	-0.0398428709463158	-0.0461309295021053	-0.136971176556842	-0.136971176556842	-0.141428809031579	-0.160979552536842	-0.298703679084211	-0.202794306326316	0.0897127264021053	-0.331560117789474	-0.207548374494737	0.113093646103158	0.0497265196172632	-0.170546964549579	-0.0352255241130632	-0.468999224631579	-0.209261973376842	-0.386237143210526	-0.185530281244211	-0.339032197115789	-0.103059416434737	-0.255940940315789	0.0147844986621053	-0.0657746190010526	0.00077332156431579	-0.128623450629474	0.1906437244	-0.0571194000343158	0.0938221807027368	-0.199252568986316	0.268844367525895	-0.319308593778947	0.190663448793684	0.0604537474147368	-0.00793037848421052	0.0130594907157895	-0.0187431910452632	-0.729247201052632	0.276953023473684	0.0688589119894737	-0.283740258842105	0.114461336747368	-0.260027902210526	-0.976609642526316	-0.971305961473684	-0.947717226105263	-0.113615602435789	0.0670025007684211	-0.502699788526316	-0.473535485894737	-0.0546077686594737	-0.344266629473684	-0.207421854757895	-0.304468510631579	-0.404255452631579	-0.219688645631579	-0.219688645631579	-0.0744717500625263	-0.186978364526316	-0.325324878894737
"2"	"walking"	0.276426586440678	-0.0185949199145763	-0.105500357966102	0.91301733338983	-0.34660709	0.0847270871186441	0.0618080696279661	0.0182492679288136	0.00789533706610169	-0.0530258157347458	-0.0482382316949153	0.0828336633220339	-0.0818833429152542	-0.0538299449067797	-0.0514939156830508	-0.290407593728814	-0.290407593728814	-0.281424153881356	-0.446549092881356	-0.547911950338983	-0.346048161016949	-0.0219048103322034	-0.453806369830508	-0.14579548970339	0.198586466508475	0.0688995208186441	-0.304615322881356	-0.0787640836610169	-0.554956709661017	-0.0727101584479661	-0.263574018186441	-0.254846438755932	-0.429713536101695	-0.55477211220339	-0.396659907457627	0.00727967988474576	-0.0427009322372881	0.139752115269492	-0.324289427932203	0.393206208305085	-0.169064352813559	0.20750092670339	-0.530704814745763	0.305283825254237	-0.583249293389831	0.126344614439492	-0.0301017378813559	0.0534005800847458	0.0216196774508475	-0.0858470827457627	-0.66195998	0.321443011864407	-0.0368892833067797	-0.423642838474576	-0.0780912533118644	-0.425257524915254	-0.972693201355932	-0.972116879661017	-0.972072847627119	-0.277530462620339	-0.0166022362847458	-0.586090418983051	-0.561550255762712	-0.53845366779661	-0.481085535084746	-0.389549831525424	-0.634140436101695	-0.435492677288136	-0.422544169322034	-0.422544169322034	-0.164150985127119	-0.553019916271186	-0.557798151355932
"3"	"walking"	0.275567462068966	-0.0171767844203448	-0.112674859827586	0.936506743275862	-0.261986357931034	-0.138107866258621	0.0814745882660345	0.0100591485	-0.00562264594827586	-0.0256405192517241	-0.0779150937413793	0.0813485942827586	-0.0952398165017241	-0.0387874651724138	-0.0503616100815517	-0.254690333275862	-0.254690333275862	-0.280009317413793	-0.466411754137931	-0.566135217931034	-0.316614011689655	-0.0813024353275862	-0.412374074482759	-0.246614196618966	0.171743003017241	0.0748536557377586	-0.304694442551724	-0.140508590224138	-0.514137255344828	-0.216042668103448	-0.258667984862069	-0.346946648103448	-0.437845763793103	-0.561526265344828	-0.418126217413793	0.0337596901293103	-0.0379896505362069	-0.0445079738913793	-0.290031535172414	0.113494312836207	-0.186764516965517	-0.11716398312069	-0.569755772241379	0.180946463034483	-0.607751646034483	0.0457622957586207	0.0527502832051724	-0.0763020648793103	0.0968438316206897	-0.0366892195344828	-0.722804013965517	0.262491889655172	0.117403280068966	-0.360356726034483	-0.0699140652103448	-0.387411994310345	-0.97777159137931	-0.962355639482759	-0.952091795	-0.26867964387931	-0.0449619594258621	-0.52948611637931	-0.571869560172414	-0.563793260172414	-0.476696411551724	-0.385922986034483	-0.639087984137931	-0.536664080344828	-0.328428936551724	-0.328428936551724	-0.139916355325862	-0.561510683275862	-0.567371560862069
"4"	"walking"	0.278582015166667	-0.0148399475341667	-0.11140306485	0.963999696833333	-0.0858540265666667	0.127764112666667	0.0783529082183333	0.00295602428666667	-0.000767679338333334	-0.0317982557795	-0.0726905278583333	0.0805677161216667	-0.115321556475	-0.0393474489133333	-0.0551166852766667	-0.312050574166667	-0.312050574166667	-0.366700879833333	-0.49779220106	-0.6813040365	-0.426719449666667	-0.14939963344	-0.631005470833333	-0.13859163673	0.0123477342916667	-0.0787892636928333	-0.358883413666667	-0.279553391533333	-0.728991595666667	-0.1352803947515	-0.385880862833333	-0.325737503675	-0.373384540666667	-0.688460056666667	-0.601381129166667	-0.12715408578	-0.27466563765	0.149851534733333	-0.450804558333333	0.382096409966667	-0.318587811	0.111486484954333	-0.609285588016667	0.0697301245295	-0.724327420666667	0.26535537398	-0.0120097781333333	0.00092110448333333	0.0177813678333333	0.0554159672016667	-0.865284280666667	0.1425101785	-0.0675179863833333	-0.440829971333333	-0.0788267367683333	-0.586252806833333	-0.983826494833333	-0.967963221	-0.962968112	-0.297042612533333	-0.221165131581667	-0.7513913825	-0.500916659	-0.665394092833333	-0.662608226	-0.492341066833333	-0.807419937	-0.640454132833333	-0.527679103166667	-0.527679103166667	-0.316918956	-0.553116111166667	-0.7301463685
"5"	"walking"	0.27784234625	-0.0172850317482679	-0.107741776464286	0.972624959821429	-0.100440285303571	0.00247623628392857	0.0845888833571429	-0.0163194101232143	8.32159351785732e-05	-0.0488919896632143	-0.0690135249642857	0.0815435495892857	-0.0888408355267857	-0.0449559531089286	-0.0482679596035714	-0.158338674394643	-0.158338674394643	-0.288333024071429	-0.355933083571429	-0.444532485357143	-0.287782607410714	0.00946037755178572	-0.490251090714286	-0.322382010942857	-0.00204051097321429	0.0247389728696429	-0.344954806428571	-0.181055554206071	-0.590496615535714	-0.359372577678571	-0.534049822678571	-0.3441509245	-0.372668749642857	-0.513951718392857	-0.213127031035714	-0.0458601936214286	-0.0191860123089286	0.167457819108929	-0.304992488892857	0.149852522225	-0.269481661080357	-0.00497287788214286	-0.484262828928571	0.250620609769643	-0.548053574821429	0.0527330125375	-0.0322868203928571	-0.0117215775714286	0.0237357261964286	-0.0348937053392857	-0.91711397375	0.152461602857143	0.02003381474925	-0.294098534232143	0.0767484028053571	-0.45702143625	-0.979348381428571	-0.961585474821429	-0.964580803928571	-0.302891024625	-0.0910397428607143	-0.612895318571429	-0.490877497857143	-0.504622029821429	-0.318700615178571	-0.357681403285714	-0.57143812375	-0.157682543983929	-0.377178733392857	-0.377178733392857	-0.282242276785714	-0.492176823571429	-0.48919974625
"6"	"walking"	0.283658868070175	-0.0168954189082456	-0.110303165877193	0.958067455087719	-0.214694852280702	0.0331888826842105	0.0699585876912281	-0.0164831715964912	-0.00738931200701754	-0.025509618645614	-0.0744462466	0.0838808799280702	-0.0878891090105263	-0.0362308971842105	-0.0539597284210526	-0.166840713631579	-0.166840713631579	-0.195117026052632	-0.281207841122807	-0.321290483140351	-0.187934323140351	0.140781621991228	-0.498520164385965	-0.196841736649123	0.0220734188245614	0.185107042277193	-0.150942917824561	-0.0753742321614035	-0.541438616140351	-0.178295181261404	-0.466305754035088	-0.104129449033509	-0.239650710533333	-0.341378429473684	-0.203575458733333	0.0912409729185965	0.0416267535368421	0.302874949789474	-0.201386607649123	0.20009036395614	-0.055401423331579	-0.00922884645438597	-0.329681123368421	0.293109613491228	-0.366500534122807	0.10092473178193	-0.0680347059298246	0.00559532819298245	-0.0510580447719298	-0.0818817931526316	-0.806205222982456	0.230443600877193	-0.00130364271742105	-0.296538717368421	0.164213884996491	-0.504324207192982	-0.977779896491228	-0.964248568070175	-0.957205025789474	-0.132784766936842	0.00808897373684211	-0.575777466491228	-0.446020952631579	-0.331702267894737	-0.383139334736842	-0.18260093354386	-0.416390246140351	-0.166684422233333	-0.266734167368421	-0.266734167368421	-0.0706029648421053	-0.36560291677193	-0.364708342315789
"7"	"walking"	0.275592961754386	-0.018653665345614	-0.110912234947368	0.932566472280702	-0.159097003684211	-0.160846924029807	0.0901462649192983	0.0184322723280702	-0.0210398551649123	0.00228835208526316	-0.0837113724842105	0.0641104602035088	-0.123654199751333	-0.0447766029745614	-0.0495713093294737	-0.0978090439438596	-0.0978090439438596	-0.192948900438596	-0.305959351403509	-0.300022779964912	-0.343048405789474	-0.0641564202736842	0.0385832252345614	-0.313727371842105	0.160434129035088	0.124630171101754	-0.383715797719298	-0.123192887383684	-0.106490372892632	-0.284586506210526	-0.287013819157895	-0.244831719878947	-0.318395104666667	-0.151966687436842	-0.366733617894737	0.111912537380702	0.273141323315789	0.0143564054561404	-0.151243649578947	0.172997883545614	-0.0384187298547368	-0.0127446365087719	-0.192909765467895	0.300315718087719	-0.155339855862632	0.000880340047368421	-0.0236143875614035	-0.00538084219298246	-0.0526936636491228	0.0538950093298246	-0.747765638245614	0.192339300350877	0.135380525087719	-0.327243240701754	-0.0772618561052631	0.159631283261403	-0.979851271403509	-0.969404155087719	-0.952159770526316	-0.346026226140351	-0.0547448948245614	-0.149488514397895	-0.503313517017544	-0.23109830545614	-0.396013535263158	-0.21166729682807	-0.174136410738596	-0.458302971403509	-0.198554708385965	-0.198554708385965	-0.027557329277193	-0.19828316695614	-0.0953401161070176
"8"	"walking"	0.27468631	-0.0186628865310417	-0.107252090833333	0.913586347916667	-0.217102194583333	-0.186267836962021	0.0703393490833333	-0.00603947514583333	-0.000673798876875	0.0235088228254167	-0.095791790535	0.0509657915395833	-0.135886431360417	-0.0314880905541667	-0.0522683965333333	0.0516786278104167	0.0516786278104167	-0.0668322430433333	-0.00310243820125	-0.339129269583333	-0.247389011875	0.316982393333333	-0.238634594791667	-0.380892405770833	0.00356163764166667	0.111947205354167	-0.311198711041667	0.0796832872416667	-0.361563262083333	-0.345898115416667	-0.4192779011875	-0.2474853992125	-0.102063053808333	-0.259729692333333	-0.132902199479167	-0.176032065666667	-0.102881607560417	-0.218800753760417	-0.09521728274375	0.204080887916667	-0.123834409766667	0.176189876266667	-0.301241848645833	0.0890005737952083	-0.473026230833333	0.294590006666667	0.0738615334791667	-0.0331417690625	-0.185503909375	0.045002304125	-0.684991673958333	0.231918891041667	0.153861202291667	-0.173605736002083	0.380782052708333	-0.1420885318125	-0.974752050208333	-0.956781505625	-0.956640104791667	-0.2586886278125	0.233987544458333	-0.383200596479167	-0.1992097184375	-0.2119972775	-0.0754447842395833	-0.2460827504375	-0.428055700208333	-0.388446971666667	-0.1804072826	-0.1804072826	-0.184571053979167	-0.238746703958333	-0.502957255416667
"9"	"walking"	0.278502842115385	-0.0180891971284423	-0.110820512307692	0.951867079615385	-0.0314341738730769	-0.115856121080385	0.0704357270480769	0.0212255910017308	0.00414762740192308	-0.0808360598653846	-0.0625598710615385	0.111629779896154	-0.0809204094461538	-0.0356283427038462	-0.0633406620592308	-0.0980840496143461	-0.0980840496143461	-0.203733615519231	-0.294542266826923	-0.510253995769231	-0.294711163653846	-0.257677616153846	-0.250806259788462	-0.310727563365385	0.0213195015442308	0.0237831761442308	-0.314265401346154	-0.367706595	-0.399541245192308	-0.378291493076923	-0.389047303846154	-0.366570477826923	-0.383676120961538	-0.436905860576923	-0.240222512134615	-0.200624503730769	0.0164815831107692	-0.152103721057692	-0.318801022711538	0.161672988528846	-0.316870715576923	0.159239938555769	-0.513797480384615	0.127416241121154	-0.602581618269231	0.243222181771154	-0.0259657901346154	0.0623476589538462	0.121321075826923	-0.0265764240576923	-0.844514789230769	0.105281462134615	0.103849947479269	-0.238353562692308	-0.201696960826923	-0.0579636469030769	-0.980971973653846	-0.971242423076923	-0.955523995576923	-0.206733787961538	-0.276929933846154	-0.409764526153846	-0.476163506730769	-0.467054167884615	-0.265683521346154	-0.526985309038462	-0.549200228076923	-0.457881494038462	-0.37942877	-0.37942877	-0.317113487115385	-0.489725811538462	-0.599866472692308
"10"	"walking"	0.278574076603774	-0.017022351190566	-0.109057512132075	0.963092149811321	-0.0838277013962264	0.0549276242264151	0.0857943809283019	0.00408248792641509	-0.0162953195396226	0.0106894976215094	-0.0819540783760943	0.0986695731160377	-0.122709563462264	-0.0519204981037736	-0.0611262928849057	-0.127400912069811	-0.127400912069811	-0.132624992298283	-0.156458730358491	-0.440363636603774	-0.114190001283019	0.0533911909886792	-0.41218272245283	-0.26332591785283	0.243797496811321	0.25896796635283	-0.107941107467925	0.0309052018326415	-0.464020508867925	-0.260130638807547	-0.148445687402075	0.0557990906603774	-0.277913780754717	-0.345209034528302	-0.108530029881132	-0.0933671419018868	-0.122109929924528	-0.129800372109434	-0.0930237422792453	0.179599864783019	0.0205189516981132	-0.0712853941698113	-0.412616909622642	0.129100106828302	-0.515065335849057	-0.000234019224528301	-0.0198411322830189	-0.0428316086415094	-0.125263284139623	0.0990779386943396	-0.858275735471698	0.141082256018868	-0.0165720954830189	-0.178709734396226	-0.0227431651698113	-0.395645072075472	-0.974435158113208	-0.971114719811321	-0.957862728301887	-0.0521991013207547	0.0750804952113207	-0.511662905849057	-0.414205475283019	-0.250853318679245	-0.174524868603774	-0.366063723207547	-0.509683327924528	-0.329079492641509	-0.185602396067925	-0.185602396067925	0.037608338009434	-0.402025135660377	-0.501027916603774
"11"	"walking"	0.271821892881356	-0.0166475833623729	-0.106096304033898	0.946468451355932	-0.212045870169492	0.134053215101695	0.0829709328491525	0.0127682476559322	-0.013364827779661	-0.0426928995457627	-0.0705104974254237	0.0843744495507542	-0.0918204195491525	-0.0514172549559322	-0.0342677451	-0.288323472033898	-0.288323472033898	-0.402333202033898	-0.421801673559322	-0.63073270559322	-0.396533731864407	-0.0830478435976271	-0.616402910169492	-0.37360793220339	0.0128761033966102	0.0404557559132203	-0.453265268813559	-0.241801726186441	-0.69259387220339	-0.353419932627119	-0.427889402576271	-0.0923919508661017	-0.514753307627119	-0.593107398474576	-0.398293336610169	-0.175946093932203	-0.297177112525424	-0.184065788254237	-0.458514062542373	0.0935818048854746	-0.395116134237288	0.0844543080474576	-0.610222628813559	-0.0748370693566102	-0.751914457457627	0.0563648369084746	0.0619381137627119	-0.0436671078627119	0.0579730796779661	0.0128608812542373	-0.770427852881356	0.228650907627119	-0.0716213475762712	-0.422842071864407	-0.0522120750440678	-0.530626311355932	-0.98110101440678	-0.966240553559322	-0.960852684067797	-0.428516343559322	-0.181419230254237	-0.720654731186441	-0.596346930847458	-0.499625287288136	-0.434178202542373	-0.541616397118644	-0.737993755932203	-0.551079942542373	-0.487735915084746	-0.487735915084746	-0.403141284745763	-0.558362783220339	-0.753671416101695
"12"	"walking"	0.2771286656	-0.015560927606	-0.10316110632	0.9668735148	-0.1559834498	-0.03608428788	0.045764401482	0.0197766948336	0.005025870328	-0.1045136708758	-0.03442910782	0.0999739123004	-0.06223893174	-0.049852604592	-0.0467338151926	-0.102204550448	-0.102204550448	-0.144064922688	-0.35593036512	-0.5174937754	-0.05435763951	-0.071302455092	-0.4223253002	-0.26142601202	0.149107488714	0.17080294938	-0.08161979534	-0.1413740705982	-0.4913861728	-0.2811065665	-0.22346071292	-0.18200755164	-0.4019759318	-0.4678863378	-0.31728248436	0.020408840122	-0.025458442506	-0.027904118422	-0.153116002784	0.25226775306	-0.029912425338	0.018449461946	-0.442503784	0.14607536673	-0.5611764414	0.0777777588444	0.044980068738	0.0160849354	0.17552942728	-0.097263564	-0.8602325152	0.1903506524	0.04684284012	-0.128898533096	-0.122783290008	-0.4106060626	-0.97911312	-0.9646191738	-0.9502762272	-0.01350661106	-0.089404968585	-0.512276838	-0.5462634706	-0.4494013978	-0.35017028664	-0.3908072382	-0.581290691	-0.4806421996	-0.23697286882	-0.23697286882	-0.02028505044	-0.4132083408	-0.5488904506
"13"	"walking"	0.275883130350877	-0.0185660651947368	-0.111431456192982	0.910855709298246	-0.283658580877193	-0.131299718666667	0.0809590227198246	0.00308364501403509	0.00597249011754386	-0.0174207634701754	-0.0798472502663158	0.0784205641252632	-0.0966598593263158	-0.0319849271912281	-0.0636693233473684	-0.135643867842105	-0.135643867842105	-0.133205034736842	-0.218669558421053	-0.303508210175439	-0.335030121052632	0.0955150666694737	-0.246851507561404	-0.231462709105263	0.0194304158877193	0.152160966852632	-0.290460801694737	-0.0439195137368421	-0.342263716894737	-0.190905932631579	-0.447119510526316	-0.204509715375614	-0.192856474047368	-0.256213554508772	-0.276607954736842	-0.0229089170754386	0.0741273597017544	0.126014216489474	-0.23460086645614	0.253532325631579	-0.15211150075614	0.118031208750877	-0.267472373877193	0.302576933403509	-0.338527133789474	0.229037956496491	0.0124904895157895	0.011902906	0.0222450741614035	0.0335795302807018	-0.670859876315789	0.277956892631579	0.113777056904404	-0.346980394210526	0.141866689392982	-0.220503537026316	-0.97254492245614	-0.960899845614035	-0.948637587719298	-0.220910068015789	0.0565488771722807	-0.374633172105263	-0.376059914210526	-0.290023550315789	-0.363369948070175	-0.216812065298246	-0.35776089977193	-0.341765824491228	-0.292546377017544	-0.292546377017544	-0.131788528797719	-0.253240071964912	-0.322118379807018
